																															Class	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine	Alanine
1303	5.901	161.18967	Unknown	[M-H]-	ion correlated with 1214; ion correlated with 2602; ion correlated with 2008; ion correlated with 1177; ion correlated with 1254; ion correlated with 2689; ion correlated with 1945; ion correlated with 2019; ion correlated with 2890; ion correlated with 2032; ion correlated with 1078; ion correlated with 766; ion correlated with 3980; ion correlated with 705; ion correlated with 1051; ion correlated with 1127; ion correlated with 4297; ion correlated with 930; ion correlated with 1594; ion correlated with 4420; ion correlated with 836	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.42	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.18967:2004 162.19302:0 163.19638:0		2518	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1304	3.753	161.31178	Unknown	[M-H]-	ion correlated with 2209	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.88	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.31178:15183 162.31513:0 163.31849:0		1523	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	573	-2
1305	5.54	161.46371	Unknown	[M-H]-	ion correlated with 2898; ion correlated with 1001; ion correlated with 1481; ion correlated with 1676; ion correlated with 2635; ion correlated with 3775; ion correlated with 3781; ion correlated with 325; ion correlated with 319; ion correlated with 1639; ion correlated with 284; ion correlated with 298; ion correlated with 1286; ion correlated with 2037; ion correlated with 2394; ion correlated with 2896; ion correlated with 3292; ion correlated with 3696; ion correlated with 3714; ion correlated with 4347; ion correlated with 4478; ion correlated with 4619; ion correlated with 4673; ion correlated with 125; ion correlated with 1168; ion correlated with 1708; ion correlated with 2443; ion correlated with 2681; ion correlated with 2831; ion correlated with 3484; ion correlated with 3877; ion correlated with 4267; ion correlated with 4315; ion correlated with 4530; ion correlated with 4623; ion correlated with 1565; ion correlated with 1003; ion correlated with 2918; ion correlated with 392; ion correlated with 2448; ion correlated with 2628; ion correlated with 2668; ion correlated with 2889; ion correlated with 2906; ion correlated with 3142; ion correlated with 3261; ion correlated with 3664; ion correlated with 3935; ion correlated with 4462; ion correlated with 4601; ion correlated with 4686; ion correlated with 2087; ion correlated with 304; ion correlated with 840; ion correlated with 1399; ion correlated with 1741; ion correlated with 3760; ion correlated with 4402; ion correlated with 4641; ion correlated with 305; ion correlated with 191; ion correlated with 2756; ion correlated with 4240; ion correlated with 4699; ion correlated with 39; ion correlated with 116; ion correlated with 837; ion correlated with 1450; ion correlated with 1518; ion correlated with 1783; ion correlated with 2224; ion correlated with 4279; ion correlated with 4293; ion correlated with 4500; ion correlated with 4013; ion correlated with 317; ion correlated with 952; ion correlated with 1224; ion correlated with 1474; ion correlated with 1843; ion correlated with 2093; ion correlated with 2405; ion correlated with 2903; ion correlated with 2957; ion correlated with 3249; ion correlated with 3546; ion correlated with 3870; ion correlated with 4272; ion correlated with 4496; ion correlated with 127; ion correlated with 852; ion correlated with 904; ion correlated with 1183; ion correlated with 1276; ion correlated with 1279; ion correlated with 1538; ion correlated with 1980; ion correlated with 2550; ion correlated with 2910; ion correlated with 3681; ion correlated with 4131; ion correlated with 214; ion correlated with 1365; ion correlated with 1470; ion correlated with 2511; ion correlated with 2962; ion correlated with 3273; ion correlated with 3555; ion correlated with 3891; ion correlated with 1640; ion correlated with 1259; ion correlated with 1391; ion correlated with 1487; ion correlated with 2145; ion correlated with 2353; ion correlated with 2435; ion correlated with 3554; ion correlated with 4016; ion correlated with 4178; ion correlated with 4630; ion correlated with 18; ion correlated with 1444; ion correlated with 27; ion correlated with 1141; ion correlated with 1751; ion correlated with 1753; ion correlated with 2046; ion correlated with 134; ion correlated with 1388; ion correlated with 113; ion correlated with 1096; ion correlated with 1688; ion correlated with 2778; ion correlated with 2783; ion correlated with 3092; ion correlated with 3173; ion correlated with 3414; ion correlated with 3445; ion correlated with 3713; ion correlated with 3808; ion correlated with 3844; ion correlated with 3931; ion correlated with 4084; ion correlated with 239; ion correlated with 5; ion correlated with 195; ion correlated with 287; ion correlated with 1498; ion correlated with 1564; ion correlated with 2230; ion correlated with 2535; ion correlated with 2945; ion correlated with 3491; ion correlated with 4228; ion correlated with 4396	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	354.69	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.46371:17735 162.46706:0 163.47042:0		1637	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1306	5.813	161.55887	Unknown	[M-H]-	ion correlated with 2118; ion correlated with 1393; ion correlated with 2721	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.67	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.55887:2136 162.56222:0 163.56558:0		2337	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1307	6.891	161.58809	Unknown	[M-H]-	ion correlated with 1883	0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.65	Alanine_NA_10mM_2d4_neg_ms1_140k_3e6	161.58809:1813 162.59144:0 163.5948:0		3431	-2	-2	-2	-2	-2	-2	1395	-2	-2	-2	-2	-2
1308	10.738	161.89221	Unknown	[M-H]-		0.462	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.86	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.89221:5117 162.89556:0 163.89892:4626		4065	3220	1249	-2	1241	-2	-2	1933	-2	-2	1299	-2	-2
1309	10.892	161.89265	Unknown	[M-H]-		0.692	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.56	Alanine_NA_10mM_2d10_neg_ms1_140k_3e6	161.89265:4439 162.896:0 163.89936:11359		4091	3221	1271	1306	-2	-2	2281	1966	1608	1414	-2	-2	1243
1310	5.133	161.91179	Unknown	[M-H]-		0.538	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.94	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	161.91179:7450 162.91514:0 163.9185:14860		2456	-2	-2	-2	776	1779	1804	685	-2	1008	699	-2	-2
1311	5.073	161.91222	Unknown	[M-H]-		0.923	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.83	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.91222:19513 162.91557:0 163.91893:0		821	1468	823	799	768	-2	810	707	993	814	732	806	702
1312	6.512	161.91223	Unknown	[M-H]-		0.154	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.22	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	161.91223:4033 162.91558:0 163.91894:9717		2780	-2	-2	-2	880	-2	-2	-2	-2	-2	-2	-2	-2
1313	10.029	162.00314	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.1	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.00314:118760 163.00649:20776 164.00985:136141		3803	3041	1161	1171	1141	2515	2169	1818	1472	1300	1192	1186	1084
1314	1.584	162.07578	Unknown	[M-H]-		0.308	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.56	Alanine_NA_10mM_2d2_neg_ms1_140k_3e6	162.07578:18192 163.07913:4725 164.08249:94949		524	-2	-2	-2	-2	517	592	-2	591	-2	-2	-2	-2
1315	2.469	162.07578	Unknown	[M-H]-		0.462	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.21	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.07578:24709 163.07913:0 164.08249:68037		553	-2	679	-2	-2	-2	610	-2	611	-2	612	-2	574
1316	6.697	162.07578	Unknown	[M-H]-		0.462	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.72	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.07578:4431 163.07913:0 164.08249:115188		2581	-2	948	-2	988	2070	-2	1592	1179	-2	-2	-2	-2
1317	1.945	162.0759	Unknown	[M-H]-		1	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	52.19	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.0759:202209 163.07925:5231 164.08261:50379		537	463	588	614	550	534	605	575	605	610	599	571	566
1318	5.788	162.07626	Unknown	[M-H]-		0.462	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.47	Alanine_NA_10mM_2d4_neg_ms1_140k_3e6	162.07626:3633 163.07961:3807 164.08297:97286		2476	2072	-2	-2	817	-2	-2	1519	-2	1017	-2	-2	804
1319	6.26	162.20674	Unknown	[M-H]-	ion correlated with 1578; ion correlated with 824; ion correlated with 1845; ion correlated with 1480; ion correlated with 1716; ion correlated with 2154; ion correlated with 726; ion correlated with 1275; ion correlated with 3439; ion correlated with 3003; ion correlated with 3962; ion correlated with 2755; ion correlated with 1006; ion correlated with 4688; ion correlated with 850	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3.11	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.20674:1982 163.21009:0 164.21345:0		2792	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1320	5.151	162.41095	Unknown	[M-H]-	ion correlated with 1595; ion correlated with 676; ion correlated with 2844; ion correlated with 1407; ion correlated with 2153; ion correlated with 2447; ion correlated with 2757; similar chromatogram in higher mz_4527	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	22.28	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.41095:1114 163.4143:0 164.41766:0		725	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1321	6.948	162.57919	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	21.02	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.57919:1051 163.58254:0 164.5859:0		3135	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1322	5.775	162.7263	Unknown	[M-H]-	ion correlated with 265; ion correlated with 1643; ion correlated with 1711; ion correlated with 2086; ion correlated with 2138; ion correlated with 2418; ion correlated with 2931; ion correlated with 3115; ion correlated with 3189; ion correlated with 4726; ion correlated with 1189; ion correlated with 2428; ion correlated with 2530; ion correlated with 2676; ion correlated with 1504; ion correlated with 2464; ion correlated with 2012; ion correlated with 2410; ion correlated with 3057; ion correlated with 1909; ion correlated with 3047; ion correlated with 1277; ion correlated with 1350; ion correlated with 3054; ion correlated with 3750; ion correlated with 3926; ion correlated with 1411; ion correlated with 1357; ion correlated with 1895; ion correlated with 2422; ion correlated with 2466; ion correlated with 3274; ion correlated with 3447; ion correlated with 3524; ion correlated with 3865; ion correlated with 4183; ion correlated with 4351; ion correlated with 4464; ion correlated with 4480; ion correlated with 4512; ion correlated with 1816; ion correlated with 1877; ion correlated with 2925; ion correlated with 3862; ion correlated with 3911; ion correlated with 4054; ion correlated with 4648; ion correlated with 793; ion correlated with 1015; ion correlated with 1109; ion correlated with 2335; ion correlated with 2614; ion correlated with 3028; ion correlated with 3745; ion correlated with 3768; ion correlated with 1193; ion correlated with 660; ion correlated with 1237; ion correlated with 1936; ion correlated with 4628; ion correlated with 272; ion correlated with 1273; ion correlated with 4613; ion correlated with 1009; ion correlated with 2044; ion correlated with 2118; ion correlated with 2133; ion correlated with 3718; ion correlated with 4337; ion correlated with 4600; ion correlated with 1424; ion correlated with 1801; ion correlated with 2167; ion correlated with 2352; ion correlated with 2387; ion correlated with 3981; ion correlated with 771; ion correlated with 1380; ion correlated with 2517; ion correlated with 3325; ion correlated with 4665; ion correlated with 1425; ion correlated with 2376; ion correlated with 3002	0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.08	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.7263:3030 163.72965:0 164.73301:0		2245	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
1323	11.462	162.78044	Unknown	[M-H]-		0.077	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	24.12	Alanine_NA_10mM_2d0_neg_ms1_140k_3e6	162.78044:1206 163.78379:0 164.78715:0		4157	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2
